data_ref,commodity,ticker,preco_raw,volume,fonte,data_coleta
2025-12-29,trigo,ZW=F,513.0,43201,Yahoo Finance / CBOT,2026-03-21
2025-12-30,trigo,ZW=F,510.75,36300,Yahoo Finance / CBOT,2026-03-21
2025-12-31,trigo,ZW=F,507.0,40225,Yahoo Finance / CBOT,2026-03-21
2026-01-02,trigo,ZW=F,506.5,59096,Yahoo Finance / CBOT,2026-03-21
2026-01-05,trigo,ZW=F,512.5,65960,Yahoo Finance / CBOT,2026-03-21
2026-01-06,trigo,ZW=F,510.5,53561,Yahoo Finance / CBOT,2026-03-21
2026-01-07,trigo,ZW=F,518.0,74479,Yahoo Finance / CBOT,2026-03-21
2026-01-08,trigo,ZW=F,518.0,70497,Yahoo Finance / CBOT,2026-03-21
2026-01-09,trigo,ZW=F,517.25,56772,Yahoo Finance / CBOT,2026-03-21
2026-01-12,trigo,ZW=F,511.25,109417,Yahoo Finance / CBOT,2026-03-21
2026-01-13,trigo,ZW=F,510.5,68026,Yahoo Finance / CBOT,2026-03-21
2026-01-14,trigo,ZW=F,512.5,58151,Yahoo Finance / CBOT,2026-03-21
2026-01-15,trigo,ZW=F,510.5,49930,Yahoo Finance / CBOT,2026-03-21
2026-01-16,trigo,ZW=F,518.0,56609,Yahoo Finance / CBOT,2026-03-21
2026-01-20,trigo,ZW=F,510.25,65161,Yahoo Finance / CBOT,2026-03-21
2026-01-21,trigo,ZW=F,507.75,56709,Yahoo Finance / CBOT,2026-03-21
2026-01-22,trigo,ZW=F,515.5,53201,Yahoo Finance / CBOT,2026-03-21
2026-01-23,trigo,ZW=F,529.5,85085,Yahoo Finance / CBOT,2026-03-21
2026-01-26,trigo,ZW=F,522.5,79398,Yahoo Finance / CBOT,2026-03-21
2026-01-27,trigo,ZW=F,523.25,62546,Yahoo Finance / CBOT,2026-03-21
2026-01-28,trigo,ZW=F,536.0,121762,Yahoo Finance / CBOT,2026-03-21
2026-01-29,trigo,ZW=F,541.5,91934,Yahoo Finance / CBOT,2026-03-21
2026-01-30,trigo,ZW=F,538.0,87410,Yahoo Finance / CBOT,2026-03-21
2026-02-02,trigo,ZW=F,527.75,85993,Yahoo Finance / CBOT,2026-03-21
2026-02-03,trigo,ZW=F,528.75,61674,Yahoo Finance / CBOT,2026-03-21
2026-02-04,trigo,ZW=F,526.75,78497,Yahoo Finance / CBOT,2026-03-21
2026-02-05,trigo,ZW=F,535.25,70977,Yahoo Finance / CBOT,2026-03-21
2026-02-06,trigo,ZW=F,529.75,104156,Yahoo Finance / CBOT,2026-03-21
2026-02-09,trigo,ZW=F,528.75,84945,Yahoo Finance / CBOT,2026-03-21
2026-02-10,trigo,ZW=F,528.25,96739,Yahoo Finance / CBOT,2026-03-21
2026-02-11,trigo,ZW=F,537.25,138467,Yahoo Finance / CBOT,2026-03-21
2026-02-12,trigo,ZW=F,552.5,159021,Yahoo Finance / CBOT,2026-03-21
2026-02-13,trigo,ZW=F,548.75,166512,Yahoo Finance / CBOT,2026-03-21
2026-02-17,trigo,ZW=F,537.75,104375,Yahoo Finance / CBOT,2026-03-21
2026-02-18,trigo,ZW=F,547.0,52860,Yahoo Finance / CBOT,2026-03-21
2026-02-19,trigo,ZW=F,559.5,45197,Yahoo Finance / CBOT,2026-03-21
2026-02-20,trigo,ZW=F,573.5,49607,Yahoo Finance / CBOT,2026-03-21
2026-02-23,trigo,ZW=F,569.5,30945,Yahoo Finance / CBOT,2026-03-21
2026-02-24,trigo,ZW=F,567.5,18003,Yahoo Finance / CBOT,2026-03-21
2026-02-25,trigo,ZW=F,565.75,19920,Yahoo Finance / CBOT,2026-03-21
2026-02-26,trigo,ZW=F,571.75,8696,Yahoo Finance / CBOT,2026-03-21
2026-02-27,trigo,ZW=F,591.25,881,Yahoo Finance / CBOT,2026-03-21
2026-03-02,trigo,ZW=F,574.5,478,Yahoo Finance / CBOT,2026-03-21
2026-03-03,trigo,ZW=F,572.25,158,Yahoo Finance / CBOT,2026-03-21
2026-03-04,trigo,ZW=F,566.75,68,Yahoo Finance / CBOT,2026-03-21
2026-03-05,trigo,ZW=F,582.75,274,Yahoo Finance / CBOT,2026-03-21
2026-03-06,trigo,ZW=F,611.25,61,Yahoo Finance / CBOT,2026-03-21
2026-03-09,trigo,ZW=F,598.0,82,Yahoo Finance / CBOT,2026-03-21
2026-03-10,trigo,ZW=F,584.75,46,Yahoo Finance / CBOT,2026-03-21
2026-03-11,trigo,ZW=F,588.5,8,Yahoo Finance / CBOT,2026-03-21
2026-03-12,trigo,ZW=F,592.25,34,Yahoo Finance / CBOT,2026-03-21
2026-03-13,trigo,ZW=F,618.5,82793,Yahoo Finance / CBOT,2026-03-21
2026-03-16,trigo,ZW=F,597.25,82221,Yahoo Finance / CBOT,2026-03-21
2026-03-17,trigo,ZW=F,589.75,76805,Yahoo Finance / CBOT,2026-03-21
2026-03-18,trigo,ZW=F,604.25,78219,Yahoo Finance / CBOT,2026-03-21
2026-03-19,trigo,ZW=F,608.0,85885,Yahoo Finance / CBOT,2026-03-21
2026-03-20,trigo,ZW=F,595.25,61835,Yahoo Finance / CBOT,2026-03-21
2024-03-21,cafe,KC=F,185.6999969482422,23116,Yahoo Finance / CBOT,2026-03-21
2024-03-22,cafe,KC=F,184.85000610351562,21361,Yahoo Finance / CBOT,2026-03-21
2024-03-25,cafe,KC=F,185.64999389648438,18995,Yahoo Finance / CBOT,2026-03-21
2024-03-26,cafe,KC=F,188.0500030517578,21863,Yahoo Finance / CBOT,2026-03-21
2024-03-27,cafe,KC=F,190.64999389648438,32255,Yahoo Finance / CBOT,2026-03-21
2024-03-28,cafe,KC=F,188.85000610351562,21237,Yahoo Finance / CBOT,2026-03-21
2024-04-01,cafe,KC=F,191.8000030517578,19146,Yahoo Finance / CBOT,2026-03-21
2024-04-02,cafe,KC=F,197.75,39260,Yahoo Finance / CBOT,2026-03-21
2024-04-03,cafe,KC=F,203.60000610351562,40344,Yahoo Finance / CBOT,2026-03-21
2024-04-04,cafe,KC=F,206.75,32098,Yahoo Finance / CBOT,2026-03-21
2024-04-05,cafe,KC=F,212.5,45071,Yahoo Finance / CBOT,2026-03-21
2024-04-08,cafe,KC=F,211.10000610351562,45974,Yahoo Finance / CBOT,2026-03-21
2024-04-09,cafe,KC=F,213.5500030517578,40360,Yahoo Finance / CBOT,2026-03-21
2024-04-10,cafe,KC=F,214.64999389648438,24655,Yahoo Finance / CBOT,2026-03-21
2024-04-11,cafe,KC=F,220.35000610351562,26109,Yahoo Finance / CBOT,2026-03-21
2024-04-12,cafe,KC=F,224.64999389648438,31234,Yahoo Finance / CBOT,2026-03-21
2024-04-15,cafe,KC=F,231.5500030517578,15671,Yahoo Finance / CBOT,2026-03-21
2024-04-16,cafe,KC=F,236.75,12609,Yahoo Finance / CBOT,2026-03-21
2024-04-17,cafe,KC=F,247.9499969482422,8746,Yahoo Finance / CBOT,2026-03-21
2024-04-18,cafe,KC=F,239.85000610351562,5470,Yahoo Finance / CBOT,2026-03-21
2024-04-19,cafe,KC=F,241.39999389648438,5190,Yahoo Finance / CBOT,2026-03-21
2024-04-22,cafe,KC=F,231.64999389648438,952,Yahoo Finance / CBOT,2026-03-21
2024-04-23,cafe,KC=F,224.5,130,Yahoo Finance / CBOT,2026-03-21
2024-04-24,cafe,KC=F,228.4499969482422,68,Yahoo Finance / CBOT,2026-03-21
2024-04-25,cafe,KC=F,231.9499969482422,26,Yahoo Finance / CBOT,2026-03-21
2024-04-26,cafe,KC=F,230.60000610351562,1,Yahoo Finance / CBOT,2026-03-21
2024-04-29,cafe,KC=F,233.5500030517578,20,Yahoo Finance / CBOT,2026-03-21
2024-04-30,cafe,KC=F,220.64999389648438,18,Yahoo Finance / CBOT,2026-03-21
2024-05-01,cafe,KC=F,219.0500030517578,12,Yahoo Finance / CBOT,2026-03-21
2024-05-02,cafe,KC=F,208.64999389648438,9,Yahoo Finance / CBOT,2026-03-21
2024-05-03,cafe,KC=F,205.89999389648438,72,Yahoo Finance / CBOT,2026-03-21
2024-05-06,cafe,KC=F,200.6999969482422,7,Yahoo Finance / CBOT,2026-03-21
2024-05-07,cafe,KC=F,199.0,2,Yahoo Finance / CBOT,2026-03-21
2024-05-08,cafe,KC=F,200.25,6,Yahoo Finance / CBOT,2026-03-21
2024-05-09,cafe,KC=F,203.6999969482422,3,Yahoo Finance / CBOT,2026-03-21
2024-05-10,cafe,KC=F,204.39999389648438,0,Yahoo Finance / CBOT,2026-03-21
2024-05-13,cafe,KC=F,200.39999389648438,4,Yahoo Finance / CBOT,2026-03-21
2024-05-14,cafe,KC=F,202.85000610351562,2,Yahoo Finance / CBOT,2026-03-21
2024-05-15,cafe,KC=F,201.25,1,Yahoo Finance / CBOT,2026-03-21
2024-05-16,cafe,KC=F,199.5500030517578,4,Yahoo Finance / CBOT,2026-03-21
2024-05-17,cafe,KC=F,208.14999389648438,8,Yahoo Finance / CBOT,2026-03-21
2024-05-20,cafe,KC=F,209.3000030517578,19959,Yahoo Finance / CBOT,2026-03-21
2024-05-21,cafe,KC=F,217.1999969482422,29462,Yahoo Finance / CBOT,2026-03-21
2024-05-22,cafe,KC=F,220.4499969482422,22051,Yahoo Finance / CBOT,2026-03-21
2024-05-23,cafe,KC=F,215.64999389648438,24018,Yahoo Finance / CBOT,2026-03-21
2024-05-24,cafe,KC=F,218.25,15829,Yahoo Finance / CBOT,2026-03-21
2024-05-28,cafe,KC=F,230.9499969482422,29780,Yahoo Finance / CBOT,2026-03-21
2024-05-29,cafe,KC=F,229.4499969482422,25747,Yahoo Finance / CBOT,2026-03-21
2024-05-30,cafe,KC=F,233.0,20874,Yahoo Finance / CBOT,2026-03-21
2024-05-31,cafe,KC=F,222.35000610351562,29755,Yahoo Finance / CBOT,2026-03-21
2024-06-03,cafe,KC=F,226.5500030517578,18580,Yahoo Finance / CBOT,2026-03-21
2024-06-04,cafe,KC=F,233.89999389648438,24657,Yahoo Finance / CBOT,2026-03-21
2024-06-05,cafe,KC=F,231.9499969482422,29236,Yahoo Finance / CBOT,2026-03-21
2024-06-06,cafe,KC=F,234.1999969482422,30868,Yahoo Finance / CBOT,2026-03-21
2024-06-07,cafe,KC=F,224.8000030517578,49022,Yahoo Finance / CBOT,2026-03-21
2024-06-10,cafe,KC=F,221.39999389648438,33334,Yahoo Finance / CBOT,2026-03-21
2024-06-11,cafe,KC=F,220.5500030517578,30585,Yahoo Finance / CBOT,2026-03-21
2024-06-12,cafe,KC=F,224.35000610351562,33754,Yahoo Finance / CBOT,2026-03-21
2024-06-13,cafe,KC=F,226.0500030517578,13545,Yahoo Finance / CBOT,2026-03-21
2024-06-14,cafe,KC=F,224.14999389648438,10934,Yahoo Finance / CBOT,2026-03-21
2024-06-17,cafe,KC=F,227.14999389648438,9364,Yahoo Finance / CBOT,2026-03-21
2024-06-18,cafe,KC=F,226.3000030517578,9738,Yahoo Finance / CBOT,2026-03-21
2024-06-20,cafe,KC=F,230.25,389,Yahoo Finance / CBOT,2026-03-21
2024-06-21,cafe,KC=F,226.5500030517578,46,Yahoo Finance / CBOT,2026-03-21
2024-06-24,cafe,KC=F,238.0,58,Yahoo Finance / CBOT,2026-03-21
2024-06-25,cafe,KC=F,231.1999969482422,19,Yahoo Finance / CBOT,2026-03-21
2024-06-26,cafe,KC=F,226.35000610351562,18,Yahoo Finance / CBOT,2026-03-21
2024-06-27,cafe,KC=F,228.25,4,Yahoo Finance / CBOT,2026-03-21
2024-06-28,cafe,KC=F,228.9499969482422,11,Yahoo Finance / CBOT,2026-03-21
2024-07-01,cafe,KC=F,226.6999969482422,114,Yahoo Finance / CBOT,2026-03-21
2024-07-02,cafe,KC=F,229.10000610351562,12,Yahoo Finance / CBOT,2026-03-21
2024-07-03,cafe,KC=F,225.9499969482422,1,Yahoo Finance / CBOT,2026-03-21
2024-07-05,cafe,KC=F,230.3000030517578,0,Yahoo Finance / CBOT,2026-03-21
2024-07-08,cafe,KC=F,236.1999969482422,1,Yahoo Finance / CBOT,2026-03-21
2024-07-09,cafe,KC=F,252.0,0,Yahoo Finance / CBOT,2026-03-21
2024-07-10,cafe,KC=F,245.6999969482422,4,Yahoo Finance / CBOT,2026-03-21
2024-07-11,cafe,KC=F,246.75,1,Yahoo Finance / CBOT,2026-03-21
2024-07-12,cafe,KC=F,250.4499969482422,48,Yahoo Finance / CBOT,2026-03-21
2024-07-15,cafe,KC=F,244.14999389648438,3,Yahoo Finance / CBOT,2026-03-21
2024-07-16,cafe,KC=F,245.39999389648438,0,Yahoo Finance / CBOT,2026-03-21
2024-07-17,cafe,KC=F,247.35000610351562,2,Yahoo Finance / CBOT,2026-03-21
2024-07-18,cafe,KC=F,243.39999389648438,0,Yahoo Finance / CBOT,2026-03-21
2024-07-19,cafe,KC=F,238.1999969482422,20952,Yahoo Finance / CBOT,2026-03-21
2024-07-22,cafe,KC=F,243.0500030517578,15361,Yahoo Finance / CBOT,2026-03-21
2024-07-23,cafe,KC=F,239.10000610351562,13521,Yahoo Finance / CBOT,2026-03-21
2024-07-24,cafe,KC=F,231.14999389648438,29802,Yahoo Finance / CBOT,2026-03-21
2024-07-25,cafe,KC=F,234.6999969482422,26638,Yahoo Finance / CBOT,2026-03-21
2024-07-26,cafe,KC=F,230.25,13314,Yahoo Finance / CBOT,2026-03-21
2024-07-29,cafe,KC=F,230.39999389648438,16265,Yahoo Finance / CBOT,2026-03-21
2024-07-30,cafe,KC=F,230.8000030517578,15917,Yahoo Finance / CBOT,2026-03-21
2024-07-31,cafe,KC=F,229.1999969482422,22033,Yahoo Finance / CBOT,2026-03-21
2024-08-01,cafe,KC=F,227.25,19190,Yahoo Finance / CBOT,2026-03-21
2024-08-02,cafe,KC=F,230.5,16950,Yahoo Finance / CBOT,2026-03-21
2024-08-05,cafe,KC=F,225.6999969482422,24822,Yahoo Finance / CBOT,2026-03-21
2024-08-06,cafe,KC=F,235.9499969482422,31484,Yahoo Finance / CBOT,2026-03-21
2024-08-07,cafe,KC=F,246.3000030517578,40125,Yahoo Finance / CBOT,2026-03-21
2024-08-08,cafe,KC=F,245.3000030517578,37129,Yahoo Finance / CBOT,2026-03-21
2024-08-09,cafe,KC=F,234.0500030517578,44484,Yahoo Finance / CBOT,2026-03-21
2024-08-12,cafe,KC=F,240.85000610351562,25849,Yahoo Finance / CBOT,2026-03-21
2024-08-13,cafe,KC=F,232.6999969482422,24083,Yahoo Finance / CBOT,2026-03-21
2024-08-14,cafe,KC=F,237.0,10297,Yahoo Finance / CBOT,2026-03-21
2024-08-15,cafe,KC=F,239.89999389648438,7422,Yahoo Finance / CBOT,2026-03-21
2024-08-16,cafe,KC=F,245.4499969482422,8503,Yahoo Finance / CBOT,2026-03-21
2024-08-19,cafe,KC=F,245.89999389648438,5273,Yahoo Finance / CBOT,2026-03-21
2024-08-20,cafe,KC=F,249.4499969482422,5942,Yahoo Finance / CBOT,2026-03-21
2024-08-21,cafe,KC=F,249.4499969482422,4069,Yahoo Finance / CBOT,2026-03-21
2024-08-22,cafe,KC=F,246.8000030517578,247,Yahoo Finance / CBOT,2026-03-21
2024-08-23,cafe,KC=F,251.1999969482422,46,Yahoo Finance / CBOT,2026-03-21
2024-08-26,cafe,KC=F,253.64999389648438,12,Yahoo Finance / CBOT,2026-03-21
2024-08-27,cafe,KC=F,259.3999938964844,57,Yahoo Finance / CBOT,2026-03-21
2024-08-28,cafe,KC=F,260.45001220703125,12,Yahoo Finance / CBOT,2026-03-21
2024-08-29,cafe,KC=F,251.8000030517578,51,Yahoo Finance / CBOT,2026-03-21
2024-08-30,cafe,KC=F,248.1999969482422,18,Yahoo Finance / CBOT,2026-03-21
2024-09-03,cafe,KC=F,246.75,20,Yahoo Finance / CBOT,2026-03-21
2024-09-04,cafe,KC=F,245.5500030517578,3,Yahoo Finance / CBOT,2026-03-21
2024-09-05,cafe,KC=F,246.60000610351562,0,Yahoo Finance / CBOT,2026-03-21
2024-09-06,cafe,KC=F,240.0500030517578,3,Yahoo Finance / CBOT,2026-03-21
2024-09-09,cafe,KC=F,249.4499969482422,3,Yahoo Finance / CBOT,2026-03-21
2024-09-10,cafe,KC=F,248.0,4,Yahoo Finance / CBOT,2026-03-21
2024-09-11,cafe,KC=F,249.4499969482422,1,Yahoo Finance / CBOT,2026-03-21
2024-09-12,cafe,KC=F,252.0,0,Yahoo Finance / CBOT,2026-03-21
2024-09-13,cafe,KC=F,262.04998779296875,2,Yahoo Finance / CBOT,2026-03-21
2024-09-16,cafe,KC=F,259.04998779296875,0,Yahoo Finance / CBOT,2026-03-21
2024-09-17,cafe,KC=F,265.0,3,Yahoo Finance / CBOT,2026-03-21
2024-09-18,cafe,KC=F,263.1499938964844,15678,Yahoo Finance / CBOT,2026-03-21
2024-09-19,cafe,KC=F,261.6499938964844,14167,Yahoo Finance / CBOT,2026-03-21
2024-09-20,cafe,KC=F,250.75,23783,Yahoo Finance / CBOT,2026-03-21
2024-09-23,cafe,KC=F,263.6499938964844,21100,Yahoo Finance / CBOT,2026-03-21
2024-09-24,cafe,KC=F,267.79998779296875,19275,Yahoo Finance / CBOT,2026-03-21
2024-09-25,cafe,KC=F,269.1000061035156,15053,Yahoo Finance / CBOT,2026-03-21
2024-09-26,cafe,KC=F,273.8999938964844,15565,Yahoo Finance / CBOT,2026-03-21
2024-09-27,cafe,KC=F,269.1499938964844,14947,Yahoo Finance / CBOT,2026-03-21
2024-09-30,cafe,KC=F,270.25,18335,Yahoo Finance / CBOT,2026-03-21
2024-10-01,cafe,KC=F,264.1499938964844,19959,Yahoo Finance / CBOT,2026-03-21
2024-10-02,cafe,KC=F,256.5,24169,Yahoo Finance / CBOT,2026-03-21
2024-10-03,cafe,KC=F,252.0500030517578,16847,Yahoo Finance / CBOT,2026-03-21
2024-10-04,cafe,KC=F,257.3500061035156,14342,Yahoo Finance / CBOT,2026-03-21
2024-10-07,cafe,KC=F,244.64999389648438,26384,Yahoo Finance / CBOT,2026-03-21
2024-10-08,cafe,KC=F,248.1999969482422,16056,Yahoo Finance / CBOT,2026-03-21
2024-10-09,cafe,KC=F,250.0500030517578,14320,Yahoo Finance / CBOT,2026-03-21
2024-10-10,cafe,KC=F,254.75,15930,Yahoo Finance / CBOT,2026-03-21
2024-10-11,cafe,KC=F,252.0500030517578,13850,Yahoo Finance / CBOT,2026-03-21
2024-10-14,cafe,KC=F,262.04998779296875,16920,Yahoo Finance / CBOT,2026-03-21
2024-10-15,cafe,KC=F,256.70001220703125,14783,Yahoo Finance / CBOT,2026-03-21
2024-10-16,cafe,KC=F,258.0,13091,Yahoo Finance / CBOT,2026-03-21
2024-10-17,cafe,KC=F,255.14999389648438,13289,Yahoo Finance / CBOT,2026-03-21
2024-10-18,cafe,KC=F,257.29998779296875,11056,Yahoo Finance / CBOT,2026-03-21
2024-10-21,cafe,KC=F,251.6999969482422,16917,Yahoo Finance / CBOT,2026-03-21
2024-10-22,cafe,KC=F,249.85000610351562,17531,Yahoo Finance / CBOT,2026-03-21
2024-10-23,cafe,KC=F,252.35000610351562,15434,Yahoo Finance / CBOT,2026-03-21
2024-10-24,cafe,KC=F,245.4499969482422,21963,Yahoo Finance / CBOT,2026-03-21
2024-10-25,cafe,KC=F,248.39999389648438,15942,Yahoo Finance / CBOT,2026-03-21
2024-10-28,cafe,KC=F,252.35000610351562,17939,Yahoo Finance / CBOT,2026-03-21
2024-10-29,cafe,KC=F,248.10000610351562,13578,Yahoo Finance / CBOT,2026-03-21
2024-10-30,cafe,KC=F,249.60000610351562,16871,Yahoo Finance / CBOT,2026-03-21
2024-10-31,cafe,KC=F,245.89999389648438,17376,Yahoo Finance / CBOT,2026-03-21
2024-11-01,cafe,KC=F,242.9499969482422,23120,Yahoo Finance / CBOT,2026-03-21
2024-11-04,cafe,KC=F,245.9499969482422,24031,Yahoo Finance / CBOT,2026-03-21
2024-11-05,cafe,KC=F,250.14999389648438,28770,Yahoo Finance / CBOT,2026-03-21
2024-11-06,cafe,KC=F,248.75,24333,Yahoo Finance / CBOT,2026-03-21
2024-11-07,cafe,KC=F,260.3999938964844,38861,Yahoo Finance / CBOT,2026-03-21
2024-11-08,cafe,KC=F,253.35000610351562,43846,Yahoo Finance / CBOT,2026-03-21
2024-11-11,cafe,KC=F,256.20001220703125,27432,Yahoo Finance / CBOT,2026-03-21
2024-11-12,cafe,KC=F,263.54998779296875,23933,Yahoo Finance / CBOT,2026-03-21
2024-11-13,cafe,KC=F,271.6499938964844,16033,Yahoo Finance / CBOT,2026-03-21
2024-11-14,cafe,KC=F,278.95001220703125,9891,Yahoo Finance / CBOT,2026-03-21
2024-11-15,cafe,KC=F,281.79998779296875,10317,Yahoo Finance / CBOT,2026-03-21
2024-11-18,cafe,KC=F,280.75,7712,Yahoo Finance / CBOT,2026-03-21
2024-11-19,cafe,KC=F,279.75,6890,Yahoo Finance / CBOT,2026-03-21
2024-11-20,cafe,KC=F,295.29998779296875,248,Yahoo Finance / CBOT,2026-03-21
2024-11-21,cafe,KC=F,298.6499938964844,87,Yahoo Finance / CBOT,2026-03-21
2024-11-22,cafe,KC=F,305.25,35,Yahoo Finance / CBOT,2026-03-21
2024-11-25,cafe,KC=F,308.3500061035156,79,Yahoo Finance / CBOT,2026-03-21
2024-11-26,cafe,KC=F,312.1499938964844,21,Yahoo Finance / CBOT,2026-03-21
2024-11-27,cafe,KC=F,326.1499938964844,33,Yahoo Finance / CBOT,2026-03-21
2024-11-29,cafe,KC=F,321.6499938964844,1144,Yahoo Finance / CBOT,2026-03-21
2024-12-02,cafe,KC=F,299.20001220703125,30,Yahoo Finance / CBOT,2026-03-21
2024-12-03,cafe,KC=F,297.70001220703125,46,Yahoo Finance / CBOT,2026-03-21
2024-12-04,cafe,KC=F,305.95001220703125,19,Yahoo Finance / CBOT,2026-03-21
2024-12-05,cafe,KC=F,315.75,4,Yahoo Finance / CBOT,2026-03-21
2024-12-06,cafe,KC=F,332.5,2,Yahoo Finance / CBOT,2026-03-21
2024-12-09,cafe,KC=F,332.29998779296875,2,Yahoo Finance / CBOT,2026-03-21
2024-12-10,cafe,KC=F,335.6499938964844,24,Yahoo Finance / CBOT,2026-03-21
2024-12-11,cafe,KC=F,321.70001220703125,0,Yahoo Finance / CBOT,2026-03-21
2024-12-12,cafe,KC=F,322.6000061035156,2,Yahoo Finance / CBOT,2026-03-21
2024-12-13,cafe,KC=F,320.8500061035156,0,Yahoo Finance / CBOT,2026-03-21
2024-12-16,cafe,KC=F,328.75,1,Yahoo Finance / CBOT,2026-03-21
2024-12-17,cafe,KC=F,325.45001220703125,1,Yahoo Finance / CBOT,2026-03-21
2024-12-18,cafe,KC=F,333.1499938964844,17909,Yahoo Finance / CBOT,2026-03-21
2024-12-19,cafe,KC=F,323.75,26439,Yahoo Finance / CBOT,2026-03-21
2024-12-20,cafe,KC=F,325.0,15022,Yahoo Finance / CBOT,2026-03-21
2024-12-23,cafe,KC=F,327.25,10320,Yahoo Finance / CBOT,2026-03-21
2024-12-24,cafe,KC=F,328.6000061035156,0,Yahoo Finance / CBOT,2026-03-21
2024-12-26,cafe,KC=F,324.6499938964844,7162,Yahoo Finance / CBOT,2026-03-21
2024-12-27,cafe,KC=F,322.6499938964844,11070,Yahoo Finance / CBOT,2026-03-21
2024-12-30,cafe,KC=F,321.0,12652,Yahoo Finance / CBOT,2026-03-21
2024-12-31,cafe,KC=F,319.75,0,Yahoo Finance / CBOT,2026-03-21
2025-01-02,cafe,KC=F,326.8500061035156,14736,Yahoo Finance / CBOT,2026-03-21
2025-01-03,cafe,KC=F,318.6499938964844,11892,Yahoo Finance / CBOT,2026-03-21
2025-01-06,cafe,KC=F,318.6000061035156,15989,Yahoo Finance / CBOT,2026-03-21
2025-01-07,cafe,KC=F,320.5,12720,Yahoo Finance / CBOT,2026-03-21
2025-01-08,cafe,KC=F,316.45001220703125,21114,Yahoo Finance / CBOT,2026-03-21
2025-01-09,cafe,KC=F,318.5,14253,Yahoo Finance / CBOT,2026-03-21
2025-01-10,cafe,KC=F,323.8500061035156,15992,Yahoo Finance / CBOT,2026-03-21
2025-01-13,cafe,KC=F,325.95001220703125,19362,Yahoo Finance / CBOT,2026-03-21
2025-01-14,cafe,KC=F,321.95001220703125,16245,Yahoo Finance / CBOT,2026-03-21
2025-01-15,cafe,KC=F,330.45001220703125,12295,Yahoo Finance / CBOT,2026-03-21
2025-01-16,cafe,KC=F,327.1499938964844,12579,Yahoo Finance / CBOT,2026-03-21
2025-01-17,cafe,KC=F,328.3500061035156,12501,Yahoo Finance / CBOT,2026-03-21
2025-01-21,cafe,KC=F,327.79998779296875,16306,Yahoo Finance / CBOT,2026-03-21
2025-01-22,cafe,KC=F,341.8500061035156,20014,Yahoo Finance / CBOT,2026-03-21
2025-01-23,cafe,KC=F,343.95001220703125,20092,Yahoo Finance / CBOT,2026-03-21
2025-01-24,cafe,KC=F,347.54998779296875,13666,Yahoo Finance / CBOT,2026-03-21
2025-01-27,cafe,KC=F,349.20001220703125,19560,Yahoo Finance / CBOT,2026-03-21
2025-01-28,cafe,KC=F,357.5,15976,Yahoo Finance / CBOT,2026-03-21
2025-01-29,cafe,KC=F,366.54998779296875,22486,Yahoo Finance / CBOT,2026-03-21
2025-01-30,cafe,KC=F,373.3999938964844,20670,Yahoo Finance / CBOT,2026-03-21
2025-01-31,cafe,KC=F,377.8500061035156,25869,Yahoo Finance / CBOT,2026-03-21
2025-02-03,cafe,KC=F,380.8999938964844,25155,Yahoo Finance / CBOT,2026-03-21
2025-02-04,cafe,KC=F,383.3500061035156,19981,Yahoo Finance / CBOT,2026-03-21
2025-02-05,cafe,KC=F,397.75,26188,Yahoo Finance / CBOT,2026-03-21
2025-02-06,cafe,KC=F,403.95001220703125,25382,Yahoo Finance / CBOT,2026-03-21
2025-02-07,cafe,KC=F,404.3500061035156,25608,Yahoo Finance / CBOT,2026-03-21
2025-02-10,cafe,KC=F,429.04998779296875,28480,Yahoo Finance / CBOT,2026-03-21
2025-02-11,cafe,KC=F,413.45001220703125,24827,Yahoo Finance / CBOT,2026-03-21
2025-02-12,cafe,KC=F,431.79998779296875,26179,Yahoo Finance / CBOT,2026-03-21
2025-02-13,cafe,KC=F,438.8999938964844,14700,Yahoo Finance / CBOT,2026-03-21
2025-02-14,cafe,KC=F,419.75,10449,Yahoo Finance / CBOT,2026-03-21
2025-02-18,cafe,KC=F,419.0,13370,Yahoo Finance / CBOT,2026-03-21
2025-02-19,cafe,KC=F,417.8999938964844,6705,Yahoo Finance / CBOT,2026-03-21
2025-02-20,cafe,KC=F,395.75,677,Yahoo Finance / CBOT,2026-03-21
2025-02-21,cafe,KC=F,400.0,68,Yahoo Finance / CBOT,2026-03-21
2025-02-24,cafe,KC=F,393.79998779296875,72,Yahoo Finance / CBOT,2026-03-21
2025-02-25,cafe,KC=F,380.5,191,Yahoo Finance / CBOT,2026-03-21
2025-02-26,cafe,KC=F,379.45001220703125,33,Yahoo Finance / CBOT,2026-03-21
2025-02-27,cafe,KC=F,378.75,12,Yahoo Finance / CBOT,2026-03-21
2025-02-28,cafe,KC=F,379.04998779296875,24,Yahoo Finance / CBOT,2026-03-21
2025-03-03,cafe,KC=F,392.70001220703125,11,Yahoo Finance / CBOT,2026-03-21
2025-03-04,cafe,KC=F,403.75,19,Yahoo Finance / CBOT,2026-03-21
2025-03-05,cafe,KC=F,415.5,10,Yahoo Finance / CBOT,2026-03-21
2025-03-06,cafe,KC=F,393.0,4,Yahoo Finance / CBOT,2026-03-21
2025-03-07,cafe,KC=F,390.20001220703125,11,Yahoo Finance / CBOT,2026-03-21
2025-03-10,cafe,KC=F,389.3500061035156,4,Yahoo Finance / CBOT,2026-03-21
2025-03-11,cafe,KC=F,399.45001220703125,9,Yahoo Finance / CBOT,2026-03-21
